us,fanRPM,Itemp,Isetp,Iheat,IP,II,ID,Etemp,Esetp,Eheat,EP,EI,ED
138812542,5676,27,60,255,1204.5,0,0,22.75,24.6875,60,387.5,0,0
138912565,5675,27,60,255,1204.5,0,0,22.75,24.6875,60,387.5,0,0
139012546,5752,27.0625,60,255,1204.5,0,0,22.75,24.6875,60,387.5,0,0
139112525,5771,27.0625,60,255,1202.21875,0,0,22.75,24.6875,60,387.5,0,0
139212558,5642,27.0625,60,255,1202.21875,0,0,22.75,24.6875,60,387.5,0,0
139312556,5707,27.0625,60,255,1202.21875,0,0,22.75,24.6875,60,387.5,0,0
139412546,5749,27.0625,60,255,1202.21875,0,0,22.75,24.6875,60,387.5,0,0
139512520,5773,27.0625,60,255,1202.21875,0,0,22.75,24.6875,60,387.5,0,0
139612532,5681,27.0625,60,255,1202.21875,0,0,22.75,24.6875,60,387.5,0,0
139712546,5680,27.125,60,255,1199.9375,0,0,22.75,24.6875,60,387.5,0,0
139812563,5711,27.125,60,255,1199.9375,0,0,22.75,24.6875,60,387.5,0,0
139912553,5793,27.125,60,255,1199.9375,0,0,22.6875,24.6875,60,387.5,0,0
140012564,5778,27.125,60,255,1199.9375,0,0,22.6875,24.6875,60,400,0,0
140112541,5649,27.125,60,255,1199.9375,0,0,22.6875,24.6875,60,400,0,0
140212550,5672,27.1875,60,255,1197.65625,0,0,22.6875,24.6875,60,400,0,0
140312566,5757,27.1875,60,255,1197.65625,0,0,22.6875,24.6875,60,400,0,0
140412556,5779,27.1875,60,255,1197.65625,0,0,22.75,24.6875,60,400,0,0
140512502,5678,27.1875,60,255,1197.65625,0,0,22.75,24.6875,60,387.5,0,0
140612551,5685,27.1875,60,255,1197.65625,0,0,22.75,24.6875,60,387.5,0,0
140712555,5764,27.1875,60,255,1197.65625,0,0,22.75,24.6875,60,387.5,0,0
140812561,5769,27.25,60,255,1195.375,0,0,22.75,24.6875,60,387.5,0,0
140912540,5775,27.25,60,255,1195.375,0,0,22.75,24.6875,60,387.5,0,0
141012557,5685,27.25,60,255,1195.375,0,0,22.75,24.6875,60,387.5,0,0
141112545,5685,27.25,60,255,1195.375,0,0,22.75,24.6875,60,387.5,0,0
141212593,5784,27.3125,60,255,1193.09375,0,0,22.75,24.6875,60,387.5,0,0
141312563,5777,27.3125,60,255,1193.09375,0,0,22.75,24.6875,60,387.5,0,0
141412541,5685,27.3125,60,255,1193.09375,0,0,22.75,24.6875,60,387.5,0,0
141512554,5683,27.3125,60,255,1193.09375,0,0,22.75,24.6875,60,387.5,0,0
141612559,5792,27.3125,60,255,1193.09375,0,0,22.75,24.6875,60,387.5,0,0
141712568,5784,27.3125,60,255,1193.09375,0,0,22.75,24.6875,60,387.5,0,0
141812528,5779,27.375,60,255,1193.09375,0,0,22.75,24.6875,60,387.5,0,0
141912552,5685,27.375,60,255,1190.8125,0,0,22.75,24.6875,60,387.5,0,0
142012562,5685,27.375,60,255,1190.8125,0,0,22.75,24.6875,60,387.5,0,0
142112550,5785,27.375,60,255,1190.8125,0,0,22.75,24.6875,60,387.5,0,0
142212525,5778,27.375,60,255,1190.8125,0,0,22.75,24.6875,60,387.5,0,0
142312569,5663,27.375,60,255,1190.8125,0,0,22.75,24.6875,60,387.5,0,0
142412530,5683,27.4375,60,255,1190.8125,0,0,22.75,24.6875,60,387.5,0,0
142512527,5780,27.4375,60,255,1188.53125,0,0,22.75,24.6875,60,387.5,0,0
142612557,5770,27.4375,60,255,1188.53125,0,0,22.75,24.6875,60,387.5,0,0
142712557,5785,27.4375,60,255,1188.53125,0,0,22.75,24.6875,60,387.5,0,0
142812541,5687,27.5,60,255,1188.53125,0,0,22.75,24.6875,60,387.5,0,0
142912592,5699,27.5,60,255,1186.25,0,0,22.75,24.6875,60,387.5,0,0
143012527,5747,27.5,60,255,1186.25,0,0,22.75,24.6875,60,387.5,0,0
143112586,5780,27.5,60,255,1186.25,0,0,22.75,24.6875,60,387.5,0,0
143212572,5672,27.5,60,255,1186.25,0,0,22.75,24.6875,60,387.5,0,0
143312615,5701,27.5,60,255,1186.25,0,0,22.75,24.6875,60,387.5,0,0
